Lure Word,Related Word,Similarity,Num Characters,Num Syllables,Frequency
anger,hysteria,0.414781451,8,3,3.38
anger,furious,0.412132412,7,2,3.98
anger,misgivings,0.411762774,10,3,2.9
anger,trepidation,0.411624044,11,4,2.72
anger,venom,0.409483522,5,2,3.57
anger,scepticism,0.409477055,10,3,2.94
anger,confusion,0.409191638,9,3,4.19
anger,insecurities,0.408872455,12,5,3.28
anger,revolt,0.408863962,6,2,3.73
anger,enthusiasm,0.40846613,10,4,4.02
anger,passions,0.407450795,8,2,3.58
anger,contempt,0.407425344,8,2,3.74
anger,indignant,0.407404184,9,3,2.86
anger,resentful,0.406779051,9,3,2.97
anger,regret,0.406480789,6,2,4.37
anger,seethed,0.406437665,7,2,1.92
anger,grumbling,0.405724496,9,2,2.89
anger,disinterest,0.404839009,11,4,2.56
anger,anxiousness,0.404295385,11,3,1.95
anger,furies,0.404232323,6,2,2.53
anger,unrest,0.40418309,6,2,3.61
anger,strife,0.403263658,6,1,3.4
anger,vehemence,0.403119773,9,3,2.23
anger,perplexity,0.40303418,10,4,2.14
anger,defiance,0.402792752,8,2,3.48
anger,embarrassment,0.401629537,13,4,3.77
anger,repulsion,0.401514471,9,3,2.61
anger,disagreement,0.40096119,12,4,3.66
anger,despondence,0.400555521,11,3,1.19
anger,belligerence,0.3994461,12,4,2.12
anger,heartache,0.398563892,9,2,3.2
anger,insensitivity,0.398165315,13,6,2.66
anger,condemnation,0.397452325,12,4,3.52
anger,tempers,0.397062778,7,2,2.81
anger,infuriated,0.396663427,10,4,2.97
anger,betrayal,0.395949215,8,2,3.68
anger,vexation,0.395836622,8,3,1.98
anger,denunciations,0.395706177,13,4,2.37
anger,outbursts,0.395049185,9,2,3
anger,amazement,0.394620687,9,4,3
anger,animosities,0.394534558,11,5,2.09
anger,fervor,0.394061178,6,2,3.05
anger,controversy,0.39343363,11,4,4.26
anger,enthusiasm,0.393121451,9,3,1.22
anger,repugnance,0.392818987,10,3,1.87
anger,indecision,0.392047167,10,4,2.77
anger,disrespect,0.391233444,10,3,3.63
anger,dissent,0.391088575,7,2,3.56
anger,panic,0.390568346,5,2,4.26
anger,ignorance,0.389641136,9,3,4.04
anger,pain,0.388289928,4,1,5.03
anger,discouragement,0.387749374,14,5,2.53
anger,xenophobia,0.38708207,10,4,3.06
anger,apoplexy,0.385960311,8,4,2.21
anger,insecurity,0.384754986,10,5,3.56
anger,reaction,0.38378343,8,3,4.73
anger,antipathies,0.382752031,11,4,1.29
anger,bile,0.382490575,4,1,3.21
anger,remonstrations,0.380642056,14,4,1.03
anger,befuddlement,0.379854232,12,4,1.5
anger,rioting,0.379412562,7,2,3.27
anger,optimism,0.379201621,8,3,3.66
anger,dejection,0.378164142,9,3,2.15
anger,bloodlust,0.378082752,9,2,2.44
anger,crankiness,0.377516985,10,3,1.62
anger,glee,0.375814885,4,1,3.49
anger,clamor,0.375488788,6,2,2.62
anger,dread,0.375151962,5,1,3.64
anger,ridicule,0.375141382,8,3,3.34
anger,injustice,0.374664843,9,3,3.81
anger,reluctance,0.37457481,10,3,3.42
anger,cowardice,0.374441415,9,3,3.11
anger,suspicions,0.374376118,10,3,3.49
anger,opposition,0.374208272,10,4,4.57
anger,discomfort,0.373800695,10,3,3.65
anger,angriest,0.373576045,8,2,2.24
anger,disunity,0.373489082,8,4,2.45
anger,rudeness,0.373271555,8,3,2.91
anger,meanness,0.373209566,8,2,2.47
anger,bellicosity,0.372803271,11,5,1.44
anger,aversion,0.372108817,8,3,3.25
anger,invective,0.371622026,9,3,2.41
anger,adoration,0.371446908,9,4,3.11
anger,discomfiture,0.37102893,12,4,1.63
anger,excitement,0.369328171,10,3,4.19
anger,jeers,0.369229615,5,1,2.32
anger,reticence,0.368802726,9,3,2.6
anger,shyness,0.368613303,7,2,2.9
anger,friction,0.368592501,8,2,3.71
anger,grumpiness,0.368275851,10,3,1.73
anger,giddiness,0.368148059,9,3,2.01
anger,ardor,0.367397398,5,2,2.34
anger,slights,0.366703421,7,1,2.34
anger,sarcasm,0.366647512,7,2,3.62
anger,euphoria,0.366550803,8,3,3.24
anger,stupidity,0.366162479,9,4,3.66
anger,aggression,0.365454137,10,3,3.9
anger,squeamishness,0.365392327,13,3,1.72
anger,jeering,0.365220308,7,2,2.43
anger,greed,0.36490342,5,1,3.73
anger,divisiveness,0.364808381,12,5,2.39
anger,intransigence,0.364795595,13,4,2.35
anger,compassion,0.363697112,10,3,3.95
anger,tirade,0.363611132,6,2,2.87
anger,eagerness,0.363466382,9,3,2.9
anger,groundswell,0.362708449,11,2,2.29
anger,assertiveness,0.362488627,13,5,2.62
anger,blowback,0.361517012,8,2,2.71
anger,disgruntled,0.361280859,11,3,3.11
anger,jubilance,0.361254692,9,3,1.08
anger,heartbreak,0.360819072,10,2,3.39
anger,assuaging,0.360577077,9,3,1.76
anger,rebellion,0.360334754,9,3,3.94
anger,ingratitude,0.360169381,11,4,2.29
anger,intolerance,0.35979557,11,4,3.46
anger,mortification,0.359761387,13,5,2.29
anger,retribution,0.359403044,11,4,3.38
anger,guilt,0.359311968,5,1,4.13
anger,demoralisation,0.359272778,14,6,1.49
anger,demoralization,0.358999342,14,6,1.91
anger,despair,0.358807772,7,2,1.5
anger,curiosity,0.358115464,9,5,3.97
anger,humiliation,0.357537687,10,4,1.24
anger,apoplectic,0.357395142,10,4,2.25
anger,hateful,0.357382387,7,3,3.52
anger,mad,0.357343167,3,1,4.74
anger,condescension,0.357260257,13,4,2.71
anger,impoliteness,0.357236713,12,5,1.37
anger,agony,0.357158571,5,3,3.6
anger,envy,0.356583893,4,2,3.84
anger,dissidence,0.356190354,10,3,1.99
anger,agonized,0.356134325,8,4,2.33
anger,laughter,0.355602264,8,2,4.1
anger,firestorm,0.355493098,9,3,2.92
anger,misery,0.355279654,6,3,3.89
anger,racism,0.355167508,6,2,4.25
anger,taunts,0.355001062,6,1,2.96
anger,hesitance,0.354862064,9,3,1.91
anger,sympathies,0.354249358,10,3,3.23
anger,haughtiness,0.353585392,11,3,1.77
anger,shame,0.353569388,5,1,4.55
anger,contentiousness,0.352204055,15,4,1.37
anger,incensed,0.352167368,8,3,2.8
anger,joy,0.350098908,3,1,4.55
anger,loneliness,0.349359214,9,3,1.6
anger,fuming,0.348793149,6,2,2.95
anger,hesitancy,0.348624438,9,4,2.35
anger,nationalism,0.34833625,11,4,3.83
anger,livid,0.348040789,5,2,2.99
anger,exuberance,0.347152859,10,4,2.79
anger,vileness,0.346969068,8,3,1.78
anger,rift,0.346913159,4,1,3.64
anger,surliness,0.346561164,9,3,1.27
anger,neurosis,0.346381992,8,3,2.57
anger,unfairness,0.345971227,10,3,2.81
anger,worries,0.345528603,7,2,4.16
anger,prejudice,0.345402718,9,3,3.79
anger,grudge,0.345386177,6,1,3.33
anger,exultation,0.344972789,10,4,1.93
anger,selfishness,0.344916403,11,3,3.22
anger,indecisiveness,0.344911903,14,6,2.18
anger,mirth,0.344911069,5,1,2.62
anger,unreasoning,0.344827116,11,4,1.7
anger,infighting,0.344740212,10,3,2.9
anger,aggravation,0.344728559,11,4,2.76
anger,boos,0.344576746,4,1,3.03
anger,zealotry,0.344428003,8,3,1.97
anger,violence,0.344178528,8,3,4.75
anger,bigotry,0.344173193,7,3,3.42
anger,misunderstanding,0.343796521,16,5,3.7
anger,riots,0.343436092,5,1,3.87
anger,spat,0.343334883,4,1,3.3
anger,rebuke,0.342084855,6,2,3.1
anger,turmoil,0.34205544,7,2,3.52
anger,heckling,0.341865033,8,2,2.5
anger,shock,0.341828704,5,1,4.46
anger,rebelliousness,0.341472745,14,4,2
anger,diffidence,0.341468871,10,3,1.83
anger,immaturity,0.341007233,10,5,2.8
anger,vehement,0.340952933,8,3,2.62
anger,idiocy,0.340884358,6,3,2.92
anger,snub,0.340255737,4,1,2.9
anger,unforgiveness,0.33984974,13,5,1.67
anger,queasiness,0.339633375,10,3,1.64
anger,ugliness,0.338566422,8,3,2.98
anger,insolence,0.338552654,9,3,2.65
anger,jumpiness,0.338418841,9,3,1.14
anger,angrily,0.338415235,7,3,3.34
anger,curiosity,0.338270098,10,4,2
anger,radicalism,0.338087589,10,4,2.89
anger,reprobation,0.337706774,11,4,1.56
anger,chagrin,0.337142169,7,2,2.86
anger,odium,0.336950064,5,2,2
anger,pride,0.336872786,5,1,4.49
anger,tantrum,0.336815178,7,2,3.13
anger,alienated,0.336523056,9,4,3.29
anger,protestations,0.336041361,13,4,2.52
anger,provoked,0.335919499,8,3,3.51
anger,protesting,0.335756332,10,3,3.76
anger,confidence,0.335472524,10,3,4.65
anger,stubbornness,0.335392267,12,3,2.83
anger,hypocrisy,0.335369825,9,4,3.65
anger,timidity,0.334718287,8,4,2.34
anger,suspiciousness,0.334481537,14,4,1.22
anger,inarticulately,0.334184706,14,7,1.18
anger,spiteful,0.33391729,8,3,2.92
anger,distress,0.333824605,8,2,3.95
anger,venting,0.333611041,7,2,3.14
anger,howls,0.333257914,5,1,2.78
anger,pity,0.333244085,4,2,3.98
anger,provocation,0.333238602,11,4,3.19
anger,chaos,0.333194852,5,2,4.27
anger,groans,0.333110422,6,1,2.93
anger,jealousies,0.333044678,10,3,2.12
anger,schadenfreude,0.332106233,13,3,2.43
anger,unhappy,0.331906766,7,3,4.06
anger,ranting,0.331573188,7,2,3.14
anger,fanaticism,0.331354231,10,4,2.73
anger,agitation,0.33099556,9,4,3.19
anger,irrational,0.330994099,10,4,3.56
anger,estrangement,0.330593348,12,4,2.56
anger,chauvinism,0.330399424,10,3,2.49
anger,vilification,0.330072343,12,5,2.26
anger,upness,0.330071777,6,2,1.1
anger,cowardliness,0.330027848,12,4,1.25
anger,possessiveness,0.329369307,14,5,2.05
anger,delight,0.329346448,7,2,3.97
anger,lashing,0.328915447,7,2,3.04
anger,powderkeg,0.328748375,9,3,1.23
anger,rejection,0.328715295,9,3,3.9
anger,frustrated,0.328328282,10,3,4.08
anger,resenting,0.327909261,9,3,2.39
anger,obstinacy,0.327857584,9,4,2.23
anger,impatient,0.327830285,9,3,3.55
anger,booing,0.327626437,6,1,3.13
anger,adulation,0.327254862,9,4,2.6
anger,cockiness,0.32725063,9,3,2.2
anger,yearning,0.327239186,8,2,3.24
anger,grumbles,0.327171326,8,2,2.47
anger,disaffected,0.327089638,11,4,2.75
anger,tempest,0.32706818,7,2,3.29
anger,contumely,0.326949686,9,4,1.25
anger,longing,0.326888293,7,2,3.5
anger,uncaring,0.326765209,8,3,2.58
anger,disapprobation,0.326746404,14,5,1.51
anger,bravado,0.32633993,7,3,2.8
anger,outspokenness,0.326224267,13,4,1.87
anger,malice,0.326189458,6,2,3.34
anger,goading,0.32562989,7,2,2.25
anger,demotivation,0.325601012,12,5,1.24
anger,lawlessness,0.325438738,11,3,2.91
anger,pent,0.324907899,4,1,2.95
anger,insults,0.324824572,7,2,3.59
anger,thoughtlessness,0.324152827,15,3,1.84
anger,criticism,0.324081659,9,3,1.13
anger,petulant,0.323798299,8,3,2.73
anger,contentment,0.323231041,11,3,3.05
anger,childish,0.323223084,8,2,3.73
anger,simmering,0.323089629,9,3,2.86
anger,viciousness,0.323061287,11,3,2.25
anger,tendencies,0.322997272,10,3,1.05
anger,backtalk,0.322912335,8,2,1.61
anger,vented,0.321939349,6,2,2.97
anger,sternness,0.321779221,9,2,1.53
anger,ungratefulness,0.321735293,14,5,1.29
anger,objections,0.321592838,10,3,3.69
anger,egotism,0.321561843,7,3,2.28
anger,narcissism,0.321557462,10,3,3.05
anger,heartlessness,0.321553528,13,3,1.72
anger,embittered,0.321545839,10,4,2.6
anger,stupefaction,0.321388781,12,4,1.46
anger,rhetoric,0.321223319,8,3,3.95
anger,solidarity,0.320793122,10,5,3.89
anger,rants,0.320644021,5,1,3.12
anger,chaos,0.320618778,5,1,1.29
anger,hubris,0.320483506,6,2,2.94
anger,wrongness,0.320385456,9,2,2.14
anger,grieving,0.320080221,8,2,3.45
anger,impotence,0.320043176,9,3,2.96
anger,emotionality,0.319799244,12,6,2.01
anger,fume,0.319790423,4,1,2.63
anger,truculence,0.319728285,10,3,1.43
anger,histrionics,0.319125533,11,3,2.14
anger,insincerity,0.319056451,11,5,2.07
anger,demonization,0.318961978,12,5,2.24
anger,immolates,0.318380982,9,4,1.19
anger,dudgeon,0.318145841,7,2,2.24
anger,upheaval,0.317918509,8,3,3.13
anger,bashfulness,0.317578167,11,3,1.38
anger,denouncements,0.317319632,13,4,1.26
anger,disharmony,0.317204505,10,4,2.34
anger,scoldings,0.317079157,9,2,1.28
anger,snit,0.317003042,4,1,1.84
anger,negativism,0.316877455,10,4,1.61
anger,grousing,0.316834986,8,2,1.76
anger,heedlessness,0.316802651,12,3,1.29
anger,disinclination,0.31642586,14,5,1.84
anger,irritability,0.316168725,12,6,2.76
anger,acquiescence,0.315756023,12,3,2.47
anger,nonchalance,0.315621823,11,3,2.22
anger,disconcert,0.315545887,10,3,1.62
anger,incompetence,0.315375298,12,4,3.43
bread,butter,0.641726017,6,2,4.4
bread,loaf,0.618497133,4,1,3.49
bread,flour,0.61521256,5,1,4
bread,loaves,0.604544699,6,2,2.92
bread,pasta,0.574478209,5,2,3.92
bread,baguettes,0.569829464,9,3,2.35
bread,sourdough,0.546552658,9,2,2.78
bread,unsliced,0.545273662,8,3,1.13
bread,challah,0.544900298,7,2,2.05
bread,focaccia,0.543030083,8,3,2.07
bread,humous,0.5421592,6,2,1.24
bread,pastry,0.541906774,6,2,3.53
bread,cornmeal,0.541831493,8,2,2.47
bread,cheese,0.540403068,6,1,4.57
bread,naan,0.534621358,4,1,2.58
bread,matzo,0.534109652,5,2,2.2
bread,porridge,0.534042299,8,2,3.11
bread,sadza,0.533381045,5,2,1.01
bread,wholemeal,0.527048528,9,3,2.09
bread,macaroni,0.52628231,8,4,3.11
bread,yeasted,0.524717927,7,2,1.24
bread,curd,0.522365272,4,1,2.92
bread,chapati,0.521963477,7,3,1.91
bread,rusks,0.520914793,5,1,1.5
bread,bagels,0.520866632,6,2,3.03
bread,farina,0.520863116,6,3,2.68
bread,biscuits,0.519393981,8,2,3.6
bread,matzah,0.518075228,6,2,1.9
bread,unleavened,0.517725646,10,4,2.29
bread,cake,0.516874373,4,1,4.53
bread,pastries,0.515766323,8,2,3.05
bread,pita,0.513239622,4,2,3
bread,polenta,0.511884451,7,3,2.53
bread,buns,0.511617184,4,1,3.39
bread,brioche,0.509536982,7,1,2.57
bread,simit,0.508715391,5,2,1.22
bread,soup,0.508681893,4,1,4.15
bread,lavash,0.508322477,6,2,1.53
bread,quiche,0.507038772,6,1,2.62
bread,ciabatta,0.506495237,8,3,2.01
bread,pancakes,0.503955364,8,3,3.59
bread,tortillas,0.501946211,9,3,2.93
bread,pumpernickel,0.50175035,12,4,1.89
bread,pies,0.501249194,4,1,3.58
bread,levain,0.500193894,6,2,1.52
bread,biscotti,0.497388959,8,3,2.27
bread,semolina,0.497168362,8,4,2.24
bread,injera,0.496405244,6,3,1.75
bread,blini,0.496325701,5,2,1.52
bread,oatmeal,0.495770305,7,2,3.37
bread,danishes,0.49546662,8,3,1.49
bread,baklava,0.495170563,7,3,2.36
bread,potatoes,0.493226975,8,3,4.09
bread,toscano,0.492485881,7,3,2.09
bread,muffins,0.492404342,7,2,3.24
bread,croissants,0.490632206,10,2,2.71
bread,ladyfingers,0.490154624,11,4,1.54
bread,lentils,0.489349872,7,2,3
bread,galettes,0.489022613,8,3,1.11
bread,margarine,0.487347901,9,3,2.83
bread,akara,0.485818893,5,3,1.5
bread,babka,0.485583335,5,2,1.74
bread,garri,0.485229194,5,2,1.56
bread,samp,0.484460205,4,1,2.01
bread,zeppole,0.482535303,7,2,1.13
bread,sandwiches,0.482208043,10,3,3.77
bread,crouton,0.481923103,7,2,1.94
bread,untoasted,0.481767088,9,3,1.04
bread,scone,0.481188029,5,1,2.74
bread,panettone,0.48107028,9,3,1.69
bread,eba,0.480986774,3,2,2.5
bread,ravioli,0.480141878,7,3,2.86
bread,oaty,0.480134785,4,2,1.3
bread,idli,0.479577601,4,2,1.8
bread,lasagnas,0.479287773,8,3,1.4
bread,kasha,0.478958458,5,2,2.02
bread,ricotta,0.47743389,7,3,2.68
bread,kibbeh,0.477265418,6,2,1.34
bread,polony,0.475001544,6,3,1.01
bread,schnitzels,0.473858804,10,2,1.43
bread,crustless,0.473847628,9,2,1.43
bread,yogurt,0.473602653,6,2,3.63
bread,vegtables,0.473579437,9,3,1.2
bread,ugali,0.473127663,5,3,1.43
bread,halva,0.472646207,5,2,1.56
bread,saltines,0.472416788,8,3,1.95
bread,strudel,0.47226885,7,2,2.32
bread,rotis,0.4716447,5,2,1.69
bread,baker,0.471589625,5,2,4.23
bread,bulgur,0.471367002,6,2,2
bread,foodstuffs,0.471216619,10,2,2.84
bread,puddings,0.471015513,8,2,2.71
bread,pakora,0.47101289,6,3,1.59
bread,kugel,0.470186472,5,2,2.05
bread,fufu,0.470054865,4,2,1.95
bread,paprikash,0.469541281,9,3,1.11
bread,pickles,0.469442189,7,2,3.48
bread,noodles,0.46922949,7,2,3.7
bread,koftas,0.469061852,6,2,1.05
bread,suger,0.468631685,5,2,1.92
bread,falafels,0.468351513,8,3,1.53
bread,gingersnaps,0.467713058,11,3,1.21
bread,cornflakes,0.466961384,10,3,2.47
bread,sausages,0.466137856,8,3,3.3
bread,waffles,0.465807348,7,2,3.23
bread,baking,0.464025497,6,2,3.92
bread,boxty,0.463824719,5,2,1.09
bread,macaroons,0.463813305,9,3,2.37
bread,kibbee,0.463228077,6,1,1.41
bread,poha,0.463025898,4,2,1.55
bread,rajma,0.462622464,5,2,1.42
bread,milk,0.461755782,4,1,4.66
bread,bolognaise,0.460995495,10,3,1.43
bread,fillo,0.46050486,5,2,1.03
bread,crockpots,0.458173454,9,2,1.09
bread,banku,0.457735658,5,2,1.76
bread,amaretti,0.457518071,8,4,1.3
bread,reggiano,0.457446992,8,3,1.88
bread,gravy,0.457010776,5,2,3.48
bread,baps,0.456659526,4,1,2.22
bread,unsalted,0.45652017,8,3,2.52
bread,omlette,0.456461161,7,2,1.4
bread,fetta,0.456201494,5,2,1.25
bread,icecreams,0.455850452,9,3,1.03
bread,confiture,0.45538047,9,3,1.05
bread,dalia,0.455080062,5,2,2.55
bread,camembert,0.455030203,9,3,2.25
bread,sweets,0.453790873,6,1,3.62
bread,taramasalata,0.453604728,12,6,1.04
bread,chocolate,0.453291625,9,3,4.49
bread,mayonnaise,0.453288943,10,2,3.24
bread,tabouli,0.4524647,7,3,1.22
bread,wienerschnitzel,0.452223331,15,4,1.39
bread,toastie,0.452002287,7,1,1.85
bread,chevre,0.449379116,6,1,1.46
bread,panela,0.448871523,6,3,1.28
bread,bagna,0.448860586,5,2,1.29
bread,sattu,0.448710501,5,2,1.3
bread,blanquette,0.448583186,10,2,1.36
bread,boulangerie,0.448091924,11,3,1.61
bread,bacon,0.447855741,5,2,4.15
bread,kringle,0.447332174,7,2,2.01
foot,feet,0.658168435,4,1,4.99
foot,pound,0.527172923,5,1,4.32
foot,inch,0.519775987,4,1,4.49
foot,tall,0.509656072,4,1,4.52
foot,centimeter,0.498555481,10,4,2.89
foot,ft,0.463070571,2,1,4.52
foot,lanky,0.459504783,5,2,2.73
foot,foor,0.449529052,4,1,1.85
foot,towering,0.449391484,8,3,3.25
foot,hulking,0.446494669,7,2,2.5
foot,wingspan,0.445676804,8,2,2.81
foot,stringbean,0.434544593,10,2,1.13
foot,undersized,0.432871372,10,4,2.59
foot,wingspread,0.4293437,10,2,1.06
foot,ankle,0.424306482,5,2,3.97
foot,rangy,0.418937147,5,2,1.91
foot,inces,0.417422473,5,2,1.06
foot,shin,0.409152269,4,1,3.69
foot,leaper,0.40872103,6,2,1.78
foot,leg,0.405613929,3,1,4.66
foot,toe,0.402587771,3,1,4.07
foot,knee,0.402308017,4,1,4.33
foot,sponson,0.399738818,7,2,1.23
foot,tailbone,0.394907981,8,2,2.1
foot,metatarsals,0.394639462,11,4,1.84
foot,prototypical,0.391688913,12,5,2.56
foot,spindly,0.391257942,7,2,2.31
foot,beanpole,0.39087081,8,2,1.88
foot,diminutive,0.390315145,10,4,3.09
foot,shoulder,0.389531791,8,2,4.5
foot,stocky,0.384611666,6,2,2.71
foot,arch,0.383008212,4,1,4.02
foot,towered,0.380494118,7,3,2.42
foot,ibs,0.380439401,3,1,2.9
foot,heel,0.379103661,4,1,3.84
foot,forearm,0.376835436,7,2,3.28
foot,guard,0.375199109,5,1,4.73
foot,backside,0.374774188,8,2,3.2
foot,gunnel,0.374677598,6,2,1.5
foot,instep,0.370815277,6,2,2.12
foot,burm,0.370054424,4,1,1.23
foot,cm,0.367098689,2,1,4.27
foot,limbed,0.366538465,6,2,2.23
foot,muscular,0.366005629,8,3,3.67
foot,crossbeam,0.363869548,9,2,1.56
foot,height,0.363865018,6,1,4.53
foot,windlass,0.363375306,8,2,2.01
foot,strapping,0.362551421,9,2,2.89
foot,burly,0.357200772,5,2,2.82
foot,wiry,0.356978238,4,2,2.51
foot,bascule,0.355835468,7,2,1.75
foot,achillies,0.355185449,9,3,1.01
foot,wrist,0.355100363,5,1,4.01
foot,abcess,0.354012668,6,2,1.15
foot,gangly,0.353455216,6,2,2.18
foot,berm,0.352800816,4,1,2.4
foot,fibula,0.352514654,6,3,2.59
foot,tibia,0.351700932,5,2,2.9
foot,gunwale,0.351185501,7,2,1.65
foot,upright,0.350618094,7,2,3.74
foot,skywalker,0.350314617,9,3,3.13
foot,lbs,0.349533528,3,1,4.06
foot,davon,0.349425614,5,2,1.97
foot,thigh,0.348416328,5,1,3.73
foot,plantar,0.347807378,7,2,2.64
foot,snowdrifts,0.347798884,10,2,1.87
foot,meters,0.347387195,6,2,4.21
foot,wooden,0.347325206,6,2,4.33
foot,diagonally,0.346635282,10,4,2.94
foot,ledge,0.34644711,5,1,3.41
foot,mainmast,0.345607519,8,2,1.86
foot,heave,0.345219463,5,1,2.9
foot,quickness,0.344622374,9,2,2.83
foot,cuboid,0.342981726,6,2,2.02
foot,cleated,0.342403769,7,2,1.55
foot,hip,0.342143089,3,1,4.46
foot,abbrederis,0.341813833,10,4,1.34
foot,vertebrae,0.341562003,9,2,3.21
foot,waist,0.341405302,5,1,3.96
foot,bruiser,0.340926349,7,2,2.6
mountain,slopes,0.681980073,6,2,3.79
mountain,crag,0.64187026,4,1,2.64
mountain,alpine,0.634195745,6,2,3.62
mountain,hills,0.63306427,5,1,4.46
mountain,moutain,0.607568264,7,2,1.48
mountain,massif,0.59913379,6,2,2.6
mountain,snowfield,0.594768047,9,2,1.66
mountain,timberline,0.57724303,10,3,2.23
mountain,ridge,0.570380211,5,1,4.12
mountain,himalayas,0.569309294,9,3,3.13
mountain,couloir,0.569052279,7,2,1.86
mountain,dolomites,0.565028548,9,4,2.49
mountain,canyon,0.564925969,6,2,3.96
mountain,mountian,0.564915359,8,2,1.3
mountain,nuptse,0.563538134,6,1,1.15
mountain,cliffs,0.562310278,6,1,3.66
mountain,dachstein,0.561815441,9,2,1.18
mountain,backcountry,0.560486555,11,3,2.75
mountain,gokyo,0.558863223,5,2,1.23
mountain,unclimbable,0.557163358,11,4,1.18
mountain,alps,0.554454207,4,1,3.56
mountain,snowcapped,0.549631655,10,3,1.73
mountain,schilthorn,0.549130142,10,2,1.03
mountain,climbers,0.548512697,8,2,3.28
mountain,icefall,0.541808486,7,3,1.95
mountain,valley,0.535952151,6,2,4.72
mountain,baltoro,0.534662962,7,3,1.08
mountain,highlands,0.534040093,9,2,3.65
mountain,unclimbed,0.532533228,9,3,1.3
mountain,zugspitze,0.532106161,9,2,1.23
mountain,glacier,0.530366719,7,2,3.58
mountain,cave,0.529578626,4,1,4.2
mountain,whernside,0.526683509,9,2,1.05
mountain,jungfrau,0.526187658,8,2,1.97
mountain,zillertal,0.526084423,9,3,1.43
mountain,skiable,0.524636447,7,2,1.56
mountain,snowline,0.522863626,8,2,1.35
mountain,tepui,0.518538177,5,2,1.12
mountain,schuss,0.518306851,6,1,1.39
mountain,rinjani,0.517179549,7,3,1.58
mountain,switchbacks,0.516259551,11,2,2.13
mountain,corrie,0.515691459,6,1,2.79
mountain,gorge,0.514731586,5,1,3.4
mountain,redrock,0.512750149,7,2,1.45
mountain,butte,0.511873126,5,1,3.09
mountain,seracs,0.511765361,6,2,1.09
mountain,khumbu,0.511085927,6,2,1.92
mountain,snowboarded,0.51055634,11,3,1.11
mountain,hogback,0.510384917,7,2,1.65
mountain,chairlift,0.509928584,9,2,2.31
mountain,pyrenean,0.509349823,8,3,1.9
mountain,dhaulagiri,0.509055376,10,4,1.66
mountain,uintas,0.508980215,6,2,1.01
mountain,munro,0.508849204,5,2,3.15
mountain,kandersteg,0.508757412,10,3,1.11
mountain,hilltop,0.508453667,7,2,3.08
mountain,albula,0.507777691,6,3,1.25
mountain,peak,0.507350326,4,1,4.53
mountain,alpinists,0.507153451,9,3,1.36
mountain,precipices,0.505908191,10,4,1.68
mountain,gulches,0.504662395,7,2,1.15
mountain,helvellyn,0.504446685,9,3,1.63
mountain,steeps,0.504396737,6,1,1.76
mountain,waterfall,0.503673434,9,3,3.54
mountain,crevassed,0.503171861,9,3,1.1
mountain,escarpment,0.502737463,10,3,2.62
mountain,kangchenjunga,0.502072513,13,4,1.29
mountain,everest,0.501870632,7,3,3.43
mountain,rimrock,0.501132786,7,2,1.72
mountain,pamirs,0.501120687,6,2,1.56
mountain,freeriding,0.500519753,10,3,1.39
mountain,beinn,0.499280155,5,1,1.86
mountain,titlis,0.498385429,6,2,1.46
mountain,avalanches,0.497923166,10,4,2.68
mountain,zoncolan,0.497483402,8,3,1.06
mountain,cotopaxi,0.497391224,8,4,1.76
mountain,descents,0.496906012,8,2,2.44
mountain,karijini,0.496881306,8,4,1.09
mountain,pistes,0.495882332,6,2,1.97
mountain,durmitor,0.49368605,8,3,1.24
mountain,slickrock,0.493531525,9,2,1.21
mountain,gondola,0.492995501,7,3,2.91
mountain,mayrhofen,0.492444605,9,3,1.34
mountain,meall,0.491306245,5,1,1.48
mountain,apennines,0.490158468,9,4,2.1
mountain,sgurr,0.489921272,5,1,1.3
mountain,alpinism,0.489391327,8,3,1.35
mountain,livigno,0.488790452,7,3,1.53
mountain,cuillins,0.48866573,8,2,1.04
mountain,kanchenjunga,0.488453865,12,4,1.52
mountain,skiing,0.487912238,6,2,3.84
mountain,whakapapa,0.487792253,9,4,1.17
mountain,snowdonia,0.487169504,9,3,2.5
mountain,ventoux,0.486663073,7,2,1.8
mountain,cervinia,0.486415625,8,3,1.26
mountain,singletrack,0.486008674,11,3,1.61
mountain,lhotse,0.485635728,6,1,1.59
mountain,rockface,0.485013276,8,2,1.24
mountain,skiers,0.484755158,6,1,3.21
mountain,volcano,0.484027982,7,3,3.76
mountain,viesturs,0.483840883,8,2,1.02
mountain,tetons,0.483397156,6,2,1.99
mountain,namche,0.483198553,6,1,1.35
mountain,trekking,0.482372463,8,2,3.02
mountain,himalayan,0.481467485,9,3,3.14
mountain,trekkers,0.480882943,8,2,2.33
mountain,balds,0.480153531,5,1,1.31
mountain,icefield,0.47951296,8,3,1.64
mountain,tarns,0.479454696,5,1,1.69
mountain,baekdu,0.47944966,6,2,1.3
mountain,snowcat,0.478458673,7,2,1.66
mountain,tatras,0.478171766,6,2,1.61
mountain,kilimanjaro,0.478106052,11,5,2.72
mountain,elbrus,0.478047013,6,2,1.66
mountain,aonach,0.475950152,6,2,1.35
mountain,headwall,0.475938946,8,2,1.55
mountain,aletsch,0.47581476,7,2,1.36
mountain,hogsback,0.475450158,8,2,1.13
mountain,snowmass,0.474447131,8,2,1.95
mountain,plateaux,0.474201918,8,2,1.94
mountain,scree,0.471907288,5,1,2.31
mountain,engadin,0.471897811,7,3,1.36
